ipeds_id,category,rank,max_rank,source,year
139959,Anthropology,43,75,Niche,2022
139959,Archaeology,51,201,QS,2021
139959,Architecture,44,49,CollegeVine,2022
139959,Arts & Humanities,322,451,QS,2021
139959,Biology,58,601,"Niche, QS",2022
139959,Business,30,501,"Collegevine/Niche, QS",2022
139959,Chemistry,51,601,"Collegevine/Niche, QS",2022
139959,Computer Science,55,601,"Collegevine/Niche, QS",2022
139959,Economics,61,451,"Collegevine/Niche, QS",2022
139959,Education,77,301,QS,2021
139959,Engineering,55,501,"Collegevine/Niche, QS",2022
139959,English,251,251,QS,2021
139959,Environmental Science,69,401,"Niche, QS",2022
139959,Film & Media,9,201,"Collegevine/Niche, Niche, QS",2022
139959,Geography,151,151,QS,2021
139959,Global,326,1201,"QS, Times, USNews",2023
139959,History,89,98,Collegevine/Niche,2022
139959,Languages,251,251,QS,2021
139959,Mathematics,70,451,"Niche, QS",2022
139959,Medicine,248,451,QS,2021
139959,Natural Sciences,379,451,QS,2021
139959,Pharmacy,201,301,QS,2021
139959,Physics,451,551,QS,2021
139959,Political Science,33,94,"Collegevine/Niche, Niche",2022
139959,Psychology,60,251,"Collegevine/Niche, QS",2022
139959,Public Health,24,75,Niche,2022
139959,Public Policy,41,101,"Niche, QS",2022
139959,Social Sciences,202,501,QS,2021
139959,Sports,7,101,"Niche, QS",2022
139959,USA Overall,143,601,Times,2022
139959,Veterinary Science,29,50,QS,2021
140447,USA Overall,244,601,Times,2022
140553,USA Overall,453,601,Times,2022
140951,Architecture,13,49,CollegeVine,2022
140951,USA Overall,601,601,Times,2022
141060,Liberal Arts,70,131,USNews/Niche,2022
141060,Political Science,71,74,Niche,2022
141060,USA Overall,126,601,Times,2022
141574,Agriculture,201,351,QS,2021
141574,Archaeology,151,201,QS,2021
141574,Arts & Humanities,172,451,QS,2021
141574,Biology,401,601,QS,2021
141574,Business,351,501,QS,2021
141574,Earth Sciences,24,151,QS,2021
141574,Education,151,301,QS,2021
141574,English,151,251,QS,2021
141574,Environmental Science,251,401,QS,2021
141574,Film & Media,151,201,QS,2021
141574,Geography,101,151,QS,2021
141574,Global,251,1201,"QS, Times, USNews",2023
141574,Languages,28,301,QS,2021
141574,Medicine,401,601,QS,2021
141574,Natural Sciences,203,451,QS,2021
141574,Philosophy,151,151,QS,2021
141574,Physics,201,551,QS,2021
141574,Psychology,201,251,QS,2021
141574,Social Sciences,401,501,QS,2021
141574,USA Overall,244,601,Times,2022
142285,Global,925,1028,USNews,2023
142285,USA Overall,437,601,Times,2022
142294,USA Overall,389,601,Times,2022
143048,Art & Design,16,75,Niche,2022
143048,USA Overall,372,601,Times,2022
143084,USA Overall,271,601,Times,2022
143358,USA Overall,200,601,Times,2022
144050,Accounting & Finance,7,251,"CollegeVine, QS",2022
144050,Anthropology,7,101,"Niche, QS",2022
144050,Archaeology,20,201,QS,2021
144050,Art & Design,51,201,QS,2021
144050,Arts & Humanities,13,451,QS,2021
144050,Biology,18,601,"Niche, QS",2022
144050,Business,23,501,QS,2021
144050,Chemistry,5,601,"Collegevine/Niche, QS",2022
144050,Classics,24,51,QS,2021
144050,Computer Science,14,601,"Collegevine/Niche, QS",2022
144050,Development Studies,20,51,QS,2021
144050,Earth Sciences,51,151,QS,2021
144050,Economics,2,451,"Collegevine/Niche, QS",2022
144050,Education,44,301,QS,2021
144050,Engineering,35,501,"Collegevine/Niche, QS",2022
144050,English,7,251,"Collegevine/Niche, QS",2022
144050,Environmental Science,17,401,"Niche, QS",2022
144050,Film & Media,6,201,"Collegevine/Niche, QS",2022
144050,Geography,31,151,QS,2021
144050,Global,10,1201,"QS, Times, USNews",2023
144050,History,7,151,"Collegevine/Niche, QS",2022
144050,Languages,14,301,QS,2021
144050,Law,11,301,QS,2021
144050,Mathematics,6,451,"Niche, QS",2022
144050,Medicine,27,601,QS,2021
144050,Natural Sciences,18,451,QS,2021
144050,Performing Arts,51,51,QS,2021
144050,Philosophy,4,151,"Niche, QS",2022
144050,Physics,7,551,"Niche, QS",2022
144050,Political Science,7,210,"Collegevine/Niche, Niche, QS",2022
144050,Pre-Med,39,105,CollegeVine,2022
144050,Psychology,10,251,"Collegevine/Niche, QS",2022
144050,Public Policy,3,101,"Niche, QS",2022
144050,Religious Studies,12,101,QS,2021
144050,Social Sciences,10,501,QS,2021
144050,Sociology,9,315,QS,2021
144050,USA Overall,14,601,Times,2022
144740,Accounting & Finance,57,101,"CollegeVine, Niche",2022
144740,Computer Science,12,75,Niche,2022
144740,Film & Media,34,75,Collegevine/Niche,2022
144740,USA Overall,231,601,Times,2022
144892,USA Overall,426,601,Times,2022
145600,Accounting & Finance,151,251,QS,2021
145600,Anatomy & Physiology,51,101,QS,2021
145600,Architecture,101,201,QS,2021
145600,Art & Design,201,201,QS,2021
145600,Arts & Humanities,204,451,QS,2021
145600,Biology,201,601,QS,2021
145600,Business,251,501,QS,2021
145600,Chemistry,151,601,QS,2021
145600,Computer Science,201,601,QS,2021
145600,Economics,201,451,QS,2021
145600,Education,53,301,QS,2021
145600,Engineering,224,501,QS,2021
145600,Engineering (Chemical),151,351,QS,2021
145600,Engineering (Electrical),201,451,QS,2021
145600,Engineering (Mechanical),201,451,QS,2021
145600,English,101,251,QS,2021
145600,Environmental Science,251,401,QS,2021
145600,Film & Media,51,201,QS,2021
145600,Global,251,1201,"QS, Times, USNews",2023
145600,Languages,251,301,QS,2021
145600,Law,251,301,QS,2021
145600,Materials Science,151,351,QS,2021
145600,Mathematics,201,451,QS,2021
145600,Medicine,149,601,QS,2021
145600,Natural Sciences,236,451,QS,2021
145600,Nursing,43,101,QS,2021
145600,Pharmacy,53,301,QS,2021
145600,Philosophy,151,151,QS,2021
145600,Physics,151,551,QS,2021
145600,Psychology,101,251,QS,2021
145600,Social Sciences,228,501,QS,2021
145600,Sociology,201,315,QS,2021
145600,USA Overall,91,601,Times,2022
145619,USA Overall,506,601,Times,2022
145637,Accounting & Finance,14,251,"CollegeVine, Niche, QS",2022
145637,Agriculture,29,351,QS,2021
145637,Anthropology,51,101,QS,2021
145637,Architecture,30,201,"CollegeVine, QS",2022
145637,Arts & Humanities,118,451,QS,2021
145637,Biology,74,601,QS,2021
145637,Business,25,501,"Collegevine/Niche, QS",2022
145637,Chemistry,29,601,"Collegevine/Niche, QS",2022
145637,Computer Science,33,601,"Collegevine/Niche, QS",2022
145637,Earth Sciences,51,151,QS,2021
145637,Economics,92,451,QS,2021
145637,Education,41,301,QS,2021
145637,Engineering,26,501,"Collegevine/Niche, QS",2022
145637,Engineering (Chemical),57,351,QS,2021
145637,Engineering (Civil),22,151,QS,2021
145637,Engineering (Electrical),27,451,QS,2021
145637,Engineering (Mechanical),48,451,QS,2021
145637,Engineering (Mining),46,51,QS,2021
145637,English,68,251,QS,2021
145637,Environmental Science,49,401,"Niche, QS",2022
145637,Film & Media,31,201,"Niche, QS",2022
145637,Geography,51,151,QS,2021
145637,Global,48,1201,"QS, Times, USNews",2023
145637,History,101,151,QS,2021
145637,Hospitality,51,51,QS,2021
145637,Languages,35,301,QS,2021
145637,Law,201,301,QS,2021
145637,Library Science,3,47,QS,2021
145637,Materials Science,19,351,QS,2021
145637,Mathematics,43,451,"Niche, QS",2022
145637,Medicine,151,601,QS,2021
145637,Natural Sciences,29,451,QS,2021
145637,Nursing,101,101,QS,2021
145637,Physics,16,551,"Niche, QS",2022
145637,Political Science,70,94,Collegevine/Niche,2022
145637,Pre-Med,66,105,CollegeVine,2022
145637,Psychology,32,251,"Collegevine/Niche, QS",2022
145637,Public Health,34,75,Niche,2022
145637,Public Policy,69,75,Niche,2022
145637,Social Sciences,94,501,QS,2021
145637,Sociology,151,315,QS,2021
145637,Sports,20,101,"Niche, QS",2022
145637,USA Overall,45,601,Times,2022
145637,Veterinary Science,50,50,QS,2021
145691,USA Overall,438,601,Times,2022
145725,Architecture,42,201,"CollegeVine, QS",2022
145725,Arts & Humanities,401,451,QS,2021
145725,Chemistry,551,601,QS,2021
145725,Computer Science,25,601,"Niche, QS",2022
145725,Engineering,301,501,QS,2021
145725,Engineering (Chemical),301,351,QS,2021
145725,Engineering (Electrical),201,451,QS,2021
145725,Engineering (Mechanical),351,451,QS,2021
145725,Global,401,1201,"QS, Times, USNews",2023
145725,Mathematics,451,451,QS,2021
145725,Physics,501,551,QS,2021
145725,USA Overall,107,601,Times,2022
145813,USA Overall,439,601,Times,2022
146427,USA Overall,229,601,Times,2022
146481,USA Overall,192,601,Times,2022
146612,USA Overall,537,601,Times,2022
146719,Arts & Humanities,401,451,QS,2021
146719,Biology,501,601,QS,2021
146719,Business,401,501,QS,2021
146719,Education,201,301,QS,2021
146719,Global,801,1201,"QS, USNews",2023
146719,Law,201,301,QS,2021
146719,Medicine,301,601,QS,2021
146719,Nursing,101,101,QS,2021
146719,Philosophy,151,151,QS,2021
146719,Social Sciences,451,501,QS,2021
146719,Sociology,251,315,QS,2021
146719,USA Overall,177,601,Times,2022
147244,USA Overall,349,601,Times,2022
147660,USA Overall,558,601,Times,2022
147679,USA Overall,459,601,Times,2022
147703,Global,801,1201,"Times, USNews",2023
147703,USA Overall,463,601,Times,2022
147767,Accounting & Finance,15,251,"CollegeVine, QS",2022
147767,Anatomy & Physiology,31,101,QS,2021
147767,Anthropology,15,101,"Niche, QS",2022
147767,Archaeology,101,201,QS,2021
147767,Art & Design,30,201,"Niche, QS",2022
147767,Arts & Humanities,72,451,QS,2021
147767,Biology,14,601,"Niche, QS",2022
147767,Business,14,501,"Collegevine/Niche, QS",2022
147767,Chemistry,14,601,"Collegevine/Niche, QS",2022
147767,Computer Science,22,601,"Collegevine/Niche, QS",2022
147767,Earth Sciences,151,151,QS,2021
147767,Economics,11,451,"Collegevine/Niche, QS",2022
147767,Education,81,301,QS,2021
147767,Engineering,17,501,"Collegevine/Niche, QS",2022
147767,Engineering (Chemical),27,351,QS,2021
147767,Engineering (Civil),51,151,QS,2021
147767,Engineering (Electrical),119,451,QS,2021
147767,Engineering (Mechanical),33,451,QS,2021
147767,English,18,251,"Collegevine/Niche, QS",2022
147767,Environmental Science,25,401,"Niche, QS",2022
147767,Film & Media,1,201,"Collegevine/Niche, Niche, QS",2022
147767,Geography,151,151,QS,2021
147767,Global,24,1201,"QS, Times, USNews",2023
147767,History,11,151,"Collegevine/Niche, QS",2022
147767,Languages,89,301,QS,2021
147767,Law,49,301,QS,2021
147767,Materials Science,11,351,QS,2021
147767,Mathematics,27,451,"Niche, QS",2022
147767,Medicine,51,601,QS,2021
147767,Natural Sciences,37,451,QS,2021
147767,Performing Arts,41,51,QS,2021
147767,Philosophy,18,151,"Niche, QS",2022
147767,Physics,45,551,"Niche, QS",2022
147767,Political Science,12,210,"Collegevine/Niche, Niche, QS",2022
147767,Pre-Med,8,105,CollegeVine,2022
147767,Psychology,21,251,"Collegevine/Niche, QS",2022
147767,Public Health,7,75,Niche,2022
147767,Public Policy,7,101,"Niche, QS",2022
147767,Religious Studies,101,101,QS,2021
147767,Social Sciences,19,501,QS,2021
147767,Sociology,53,315,QS,2021
147767,Sports,51,101,QS,2021
147767,USA Overall,9,601,Times,2022
147776,USA Overall,461,601,Times,2022
147828,USA Overall,601,601,Times,2022
148496,USA Overall,363,601,Times,2022
148584,USA Overall,601,601,Times,2022
149222,Global,801,1201,Times,2023
149222,USA Overall,242,601,Times,2022
149505,USA Overall,490,601,Times,2022
149772,USA Overall,496,601,Times,2022
149781,Liberal Arts,40,131,USNews/Niche,2022
149781,Political Science,74,74,Niche,2022
149781,USA Overall,173,601,Times,2022
150136,Global,935,1028,USNews,2023
150136,USA Overall,505,601,Times,2022
150163,USA Overall,212,601,Times,2022
150400,Film & Media,46,75,Niche,2022
150400,Liberal Arts,61,131,USNews/Niche,2022
150400,Public Health,51,75,Niche,2022
150400,USA Overall,120,601,Times,2022
150455,USA Overall,207,601,Times,2022
150534,USA Overall,284,601,Times,2022
150604,USA Overall,430,601,Times,2022
150756,USA Overall,352,601,Times,2022
151111,Archaeology,201,201,QS,2021
151111,Biology,401,601,QS,2021
151111,Chemistry,551,601,QS,2021
151111,Education,251,301,QS,2021
151111,Global,500,1201,"QS, USNews",2023
151111,Medicine,301,601,QS,2021
151111,Nursing,101,101,QS,2021
151111,USA Overall,317,601,Times,2022
151324,Global,1201,1201,QS,2021
151324,USA Overall,601,601,Times,2022
151351,Accounting & Finance,101,251,QS,2021
151351,Anthropology,51,101,QS,2021
151351,Archaeology,101,201,QS,2021
151351,Arts & Humanities,89,451,QS,2021
151351,Biology,201,601,QS,2021
151351,Business,31,501,"Collegevine/Niche, QS",2022
151351,Chemistry,80,601,"Collegevine/Niche, QS",2022
151351,Computer Science,201,601,QS,2021
151351,Economics,151,451,QS,2021
151351,Education,58,301,QS,2021
151351,Engineering,401,501,QS,2021
151351,Engineering (Chemical),301,351,QS,2021
151351,English,96,251,QS,2021
151351,Environmental Science,201,401,QS,2021
151351,Film & Media,48,201,QS,2021
151351,Geography,51,151,QS,2021
151351,Global,154,1201,"QS, Times, USNews",2023
151351,History,98,151,"Collegevine/Niche, QS",2022
151351,Languages,71,301,QS,2021
151351,Law,201,301,QS,2021
151351,Library Science,6,47,QS,2021
151351,Mathematics,151,451,QS,2021
151351,Medicine,301,601,QS,2021
151351,Natural Sciences,226,451,QS,2021
151351,Performing Arts,17,51,QS,2021
151351,Physics,201,551,QS,2021
151351,Political Science,101,210,QS,2021
151351,Psychology,101,251,QS,2021
151351,Public Health,43,75,Niche,2022
151351,Public Policy,25,101,QS,2021
151351,Religious Studies,51,101,QS,2021
151351,Social Sciences,142,501,QS,2021
151351,Sociology,101,315,QS,2021
151351,Sports,16,101,"Niche, QS",2022
151351,USA Overall,97,601,Times,2022
151801,USA Overall,399,601,Times,2022
152080,Accounting & Finance,2,251,"CollegeVine, Niche, QS",2022
152080,Anthropology,16,75,Niche,2022
152080,Archaeology,51,201,QS,2021
152080,Architecture,21,49,CollegeVine,2022
152080,Art & Design,12,75,Niche,2022
152080,Arts & Humanities,104,451,QS,2021
152080,Biology,27,601,"Niche, QS",2022
152080,Business,15,501,"Collegevine/Niche, QS",2022
152080,Chemistry,61,601,"Collegevine/Niche, QS",2022
152080,Computer Science,30,601,"Collegevine/Niche, QS",2022
152080,Economics,24,451,"Collegevine/Niche, QS",2022
152080,Education,201,301,QS,2021
152080,Engineering,25,501,"Collegevine/Niche, QS",2022
152080,Engineering (Chemical),201,351,QS,2021
152080,Engineering (Electrical),251,451,QS,2021
152080,Engineering (Mechanical),251,451,QS,2021
152080,English,38,251,"Collegevine/Niche, QS",2022
152080,Environmental Science,351,401,QS,2021
152080,Global,201,1201,"QS, Times, USNews",2023
152080,History,35,151,"Collegevine/Niche, QS",2022
152080,Languages,201,301,QS,2021
152080,Law,151,301,QS,2021
152080,Materials Science,151,351,QS,2021
152080,Mathematics,23,451,"Niche, QS",2022
152080,Medicine,451,601,QS,2021
152080,Natural Sciences,265,451,QS,2021
152080,Philosophy,13,151,"Niche, QS",2022
152080,Physics,24,551,"Niche, QS",2022
152080,Political Science,25,210,"Collegevine/Niche, Niche, QS",2022
152080,Pre-Med,42,105,CollegeVine,2022
152080,Psychology,25,251,"Collegevine/Niche, QS",2022
152080,Religious Studies,1,101,QS,2021
152080,Social Sciences,195,501,QS,2021
152080,Sociology,151,315,QS,2021
152080,USA Overall,28,601,Times,2022
152530,USA Overall,392,601,Times,2022
152600,USA Overall,223,601,Times,2022
153108,USA Overall,417,601,Times,2022
153126,USA Overall,420,601,Times,2022
153162,USA Overall,291,601,Times,2022
153250,USA Overall,425,601,Times,2022
153269,USA Overall,136,601,Times,2022
153384,Anthropology,41,75,Niche,2022
153384,Art & Design,64,75,Niche,2022
153384,Biology,60,75,Niche,2022
153384,Chemistry,41,102,Collegevine/Niche,2022
153384,Computer Science,66,120,Collegevine/Niche,2022
153384,Economics,40,103,Collegevine/Niche,2022
153384,English,39,102,Collegevine/Niche,2022
153384,History,28,98,Collegevine/Niche,2022
153384,Liberal Arts,17,131,USNews/Niche,2022
153384,Mathematics,46,75,Niche,2022
153384,Philosophy,40,75,Niche,2022
153384,Physics,72,75,Niche,2022
153384,Political Science,70,94,Collegevine/Niche,2022
153384,Pre-Med,80,105,CollegeVine,2022
153384,Psychology,56,97,Collegevine/Niche,2022
153384,USA Overall,69,601,Times,2022
153603,Agriculture,14,351,QS,2021
153603,Architecture,201,201,QS,2021
153603,Biology,251,601,QS,2021
153603,Business,401,501,QS,2021
153603,Chemistry,251,601,QS,2021
153603,Computer Science,401,601,QS,2021
153603,Economics,201,451,QS,2021
153603,Education,251,301,QS,2021
153603,Engineering,330,501,QS,2021
153603,Engineering (Chemical),201,351,QS,2021
153603,Engineering (Electrical),301,451,QS,2021
153603,Engineering (Mechanical),201,451,QS,2021
153603,Environmental Science,151,401,QS,2021
153603,Global,263,1201,"QS, Times, USNews",2023
153603,Materials Science,201,351,QS,2021
153603,Mathematics,101,451,QS,2021
153603,Medicine,310,451,QS,2021
153603,Natural Sciences,254,451,QS,2021
153603,Physics,251,551,QS,2021
153603,Psychology,201,251,QS,2021
153603,Social Sciences,451,501,QS,2021
153603,USA Overall,219,601,Times,2022
153603,Veterinary Science,27,50,QS,2021
153658,Accounting & Finance,46,251,"CollegeVine, Niche, QS",2022
153658,Agriculture,251,351,QS,2021
153658,Anatomy & Physiology,51,101,QS,2021
153658,Archaeology,151,201,QS,2021
153658,Arts & Humanities,243,451,QS,2021
153658,Biology,301,601,QS,2021
153658,Business,401,501,QS,2021
153658,Chemistry,93,601,"Collegevine/Niche, QS",2022
153658,Computer Science,104,601,"Collegevine/Niche, QS",2022
153658,Dentistry,22,60,QS,2021
153658,Earth Sciences,151,151,QS,2021
153658,Economics,102,451,"Collegevine/Niche, QS",2022
153658,Education,151,301,QS,2021
153658,Engineering,87,101,Collegevine/Niche,2022
153658,Engineering (Mechanical),451,451,QS,2021
153658,English,151,251,QS,2021
153658,Environmental Science,251,401,QS,2021
153658,Film & Media,51,201,QS,2021
153658,Global,181,1201,"QS, Times, USNews",2023
153658,Languages,251,251,QS,2021
153658,Mathematics,151,451,QS,2021
153658,Medicine,139,601,QS,2021
153658,Natural Sciences,305,451,QS,2021
153658,Nursing,51,101,QS,2021
153658,Performing Arts,51,51,QS,2021
153658,Pharmacy,101,301,QS,2021
153658,Physics,401,551,QS,2021
153658,Political Science,47,94,Collegevine/Niche,2022
153658,Psychology,151,251,QS,2021
153658,Social Sciences,398,501,QS,2021
153658,Sports,25,72,Niche,2022
153658,USA Overall,169,601,Times,2022
153825,USA Overall,539,601,Times,2022
153834,USA Overall,269,601,Times,2022
154235,USA Overall,359,601,Times,2022
154527,USA Overall,494,601,Times,2022
155317,Agriculture,151,351,QS,2021
155317,Anatomy & Physiology,51,101,QS,2021
155317,Arts & Humanities,373,451,QS,2021
155317,Biology,201,601,QS,2021
155317,Business,501,501,QS,2021
155317,Chemistry,351,601,QS,2021
155317,Education,151,301,QS,2021
155317,Engineering (Chemical),301,351,QS,2021
155317,Engineering (Petroleum),51,101,QS,2021
155317,Global,308,1201,"QS, Times, USNews",2023
155317,Mathematics,451,451,QS,2021
155317,Medicine,256,601,QS,2021
155317,Natural Sciences,360,451,QS,2021
155317,Pharmacy,101,301,QS,2021
155317,Physics,301,551,QS,2021
155317,Psychology,201,251,QS,2021
155317,Social Sciences,451,501,QS,2021
155317,Sports,51,101,QS,2021
155317,USA Overall,219,601,Times,2022
155399,Agriculture,40,351,QS,2021
155399,Biology,351,601,QS,2021
155399,Chemistry,501,601,QS,2021
155399,Economics,451,451,QS,2021
155399,Environmental Science,301,401,QS,2021
155399,Global,508,1201,"QS, Times, USNews",2023
155399,Medicine,401,451,QS,2021
155399,Natural Sciences,401,451,QS,2021
155399,Physics,551,551,QS,2021
155399,USA Overall,392,601,Times,2022
155399,Veterinary Science,48,50,QS,2021
156286,USA Overall,392,601,Times,2022
156408,Liberal Arts,85,131,USNews/Niche,2022
156408,Pre-Med,34,105,CollegeVine,2022
156408,USA Overall,223,601,Times,2022
157058,Global,1028,1028,USNews,2023
157085,Agriculture,151,351,QS,2021
157085,Biology,351,601,QS,2021
157085,Business,451,501,QS,2021
157085,Chemistry,401,601,QS,2021
157085,Computer Science,551,601,QS,2021
157085,Economics,401,451,QS,2021
157085,Education,301,301,QS,2021
157085,Engineering (Mechanical),401,451,QS,2021
157085,Film & Media,151,201,QS,2021
157085,Geography,101,151,QS,2021
157085,Global,359,1201,"QS, Times, USNews",2023
157085,Languages,251,251,QS,2021
157085,Materials Science,301,351,QS,2021
157085,Mathematics,451,451,QS,2021
157085,Medicine,283,601,QS,2021
157085,Natural Sciences,401,451,QS,2021
157085,Pharmacy,73,301,QS,2021
157085,Physics,501,551,QS,2021
157085,Social Sciences,451,501,QS,2021
157085,Sports,51,101,QS,2021
157085,USA Overall,302,601,Times,2022
157289,Global,647,1028,USNews,2023
157289,USA Overall,363,601,Times,2022
159382,Agriculture,151,351,QS,2021
159382,Arts & Humanities,451,451,QS,2021
159382,Biology,401,601,QS,2021
159382,Chemistry,401,601,QS,2021
159382,Economics,401,451,QS,2021
159382,Engineering (Chemical),301,351,QS,2021
159382,Engineering (Petroleum),51,101,QS,2021
159382,Environmental Science,351,401,QS,2021
159382,Global,801,1201,QS,2021
159382,Mathematics,451,451,QS,2021
159382,Medicine,379,451,QS,2021
159382,Natural Sciences,352,451,QS,2021
159382,Physics,351,551,QS,2021
159382,USA Overall,279,601,Times,2022
159391,Agriculture,151,351,QS,2021
159391,Arts & Humanities,451,451,QS,2021
159391,Biology,401,601,QS,2021
159391,Chemistry,401,601,QS,2021
159391,Economics,401,451,QS,2021
159391,Engineering (Chemical),301,351,QS,2021
159391,Engineering (Petroleum),51,101,QS,2021
159391,Environmental Science,351,401,QS,2021
159391,Global,389,1201,"QS, Times, USNews",2023
159391,Mathematics,451,451,QS,2021
159391,Medicine,379,451,QS,2021
159391,Natural Sciences,352,451,QS,2021
159391,Physics,351,551,QS,2021
159416,Agriculture,151,351,QS,2021
159416,Arts & Humanities,451,451,QS,2021
159416,Biology,401,601,QS,2021
159416,Chemistry,401,601,QS,2021
159416,Economics,401,451,QS,2021
159416,Engineering (Chemical),301,351,QS,2021
159416,Engineering (Petroleum),51,101,QS,2021
159416,Environmental Science,351,401,QS,2021
159416,Global,801,1201,QS,2021
159416,Mathematics,451,451,QS,2021
159416,Medicine,379,451,QS,2021
159416,Natural Sciences,352,451,QS,2021
159416,Physics,351,551,QS,2021
159647,USA Overall,601,601,Times,2022
159656,USA Overall,446,601,Times,2022
160621,USA Overall,601,601,Times,2022
160755,Accounting & Finance,16,101,"CollegeVine, Niche",2022
160755,Anthropology,29,75,Niche,2022
160755,Archaeology,151,201,QS,2021
160755,Architecture,26,49,CollegeVine,2022
160755,Art & Design,56,75,Niche,2022
160755,Arts & Humanities,451,451,QS,2021
160755,Biology,46,601,"Niche, QS",2022
160755,Business,53,104,Collegevine/Niche,2022
160755,Economics,47,103,Collegevine/Niche,2022
160755,Engineering,79,101,Collegevine/Niche,2022
160755,English,64,102,Collegevine/Niche,2022
160755,Environmental Science,55,75,Niche,2022
160755,Film & Media,42,75,Niche,2022
160755,Global,351,1201,"QS, Times, USNews",2023
160755,History,60,98,Collegevine/Niche,2022
160755,Law,251,301,QS,2021
160755,Medicine,201,601,QS,2021
160755,Philosophy,45,75,Niche,2022
160755,Political Science,39,94,"Collegevine/Niche, Niche",2022
160755,Pre-Med,18,105,CollegeVine,2022
160755,Psychology,71,97,Collegevine/Niche,2022
160755,USA Overall,71,601,Times,2022
160904,USA Overall,383,601,Times,2022
160977,Anthropology,45,75,Niche,2022
160977,Art & Design,32,75,Niche,2022
160977,Economics,68,103,Collegevine/Niche,2022
160977,English,45,102,Collegevine/Niche,2022
160977,Environmental Science,41,75,Niche,2022
160977,History,61,98,Collegevine/Niche,2022
160977,Liberal Arts,23,131,USNews/Niche,2022
160977,Philosophy,33,75,Niche,2022
160977,Physics,68,75,Niche,2022
160977,Political Science,48,94,Collegevine/Niche,2022
160977,Pre-Med,21,105,CollegeVine,2022
160977,Psychology,64,97,Collegevine/Niche,2022
160977,USA Overall,64,601,Times,2022
161004,Anthropology,33,75,Niche,2022
161004,Art & Design,26,75,Niche,2022
161004,Biology,25,75,Niche,2022
161004,Chemistry,49,102,Collegevine/Niche,2022
161004,Economics,35,103,Collegevine/Niche,2022
161004,English,23,102,Collegevine/Niche,2022
161004,Environmental Science,10,75,Niche,2022
161004,History,22,98,Collegevine/Niche,2022
161004,Liberal Arts,4,131,USNews/Niche,2022
161004,Mathematics,28,75,Niche,2022
161004,Philosophy,22,75,Niche,2022
161004,Physics,21,75,Niche,2022
161004,Political Science,25,94,Collegevine/Niche,2022
161004,Pre-Med,19,105,CollegeVine,2022
161004,Psychology,65,97,Collegevine/Niche,2022
161004,USA Overall,38,601,Times,2022
161086,Anthropology,64,75,Niche,2022
161086,Art & Design,49,75,Niche,2022
161086,Biology,63,75,Niche,2022
161086,Chemistry,59,102,Collegevine/Niche,2022
161086,Economics,49,103,Collegevine/Niche,2022
161086,English,54,102,Collegevine/Niche,2022
161086,Environmental Science,36,75,Niche,2022
161086,History,44,98,Collegevine/Niche,2022
161086,Liberal Arts,18,131,USNews/Niche,2022
161086,Philosophy,57,75,Niche,2022
161086,Physics,52,75,Niche,2022
161086,Political Science,21,94,"Collegevine/Niche, Niche",2022
161086,Pre-Med,75,105,CollegeVine,2022
161086,Psychology,54,97,Collegevine/Niche,2022
161509,Art & Design,58,75,Niche,2022
162760,USA Overall,531,601,Times,2022
162928,Accounting & Finance,25,251,"CollegeVine, QS",2022
162928,Anatomy & Physiology,5,101,QS,2021
162928,Anthropology,18,101,"Niche, QS",2022
162928,Archaeology,101,201,QS,2021
162928,Arts & Humanities,89,451,QS,2021
162928,Biology,8,601,"Niche, QS",2022
162928,Business,251,501,QS,2021
162928,Chemistry,15,601,"Collegevine/Niche, QS",2022
162928,Computer Science,22,601,"Collegevine/Niche, QS",2022
162928,Development Studies,51,51,QS,2021
162928,Earth Sciences,51,151,QS,2021
162928,Economics,31,451,"Collegevine/Niche, QS",2022
162928,Education,18,301,QS,2021
162928,Engineering,12,501,"Collegevine/Niche, QS",2022
162928,Engineering (Chemical),76,351,QS,2021
162928,Engineering (Civil),151,151,QS,2021
162928,Engineering (Electrical),122,451,QS,2021
162928,Engineering (Mechanical),84,451,QS,2021
162928,Engineering (Mining),51,51,QS,2021
162928,English,10,251,"Collegevine/Niche, QS",2022
162928,Environmental Science,20,401,"Niche, QS",2022
162928,Film & Media,151,201,QS,2021
162928,Geography,51,151,QS,2021
162928,Global,10,1201,"QS, Times, USNews",2023
162928,History,21,151,"Collegevine/Niche, QS",2022
162928,Languages,101,301,QS,2021
162928,Materials Science,101,351,QS,2021
162928,Mathematics,9,451,"Niche, QS",2022
162928,Medicine,5,601,QS,2021
162928,Natural Sciences,85,451,QS,2021
162928,Nursing,3,101,QS,2021
162928,Pharmacy,9,301,QS,2021
162928,Philosophy,42,151,"Niche, QS",2022
162928,Physics,15,551,"Niche, QS",2022
162928,Political Science,9,210,"Collegevine/Niche, Niche, QS",2022
162928,Pre-Med,16,105,CollegeVine,2022
162928,Psychology,22,251,"Collegevine/Niche, QS",2022
162928,Public Health,1,75,Niche,2022
162928,Public Policy,9,101,QS,2021
162928,Religious Studies,51,101,QS,2021
162928,Social Sciences,147,501,QS,2021
162928,Sociology,85,315,QS,2021
162928,USA Overall,9,601,Times,2022
163046,Film & Media,55,75,Niche,2022
163046,Pre-Med,90,105,CollegeVine,2022
163046,USA Overall,223,601,Times,2022
163268,Biology,501,601,QS,2021
163268,Computer Science,601,601,QS,2021
163268,Earth Sciences,151,151,QS,2021
